Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2007-07-10,446.08166503906256,446.08166503906256,434.7406057584084,446.0816650390625,280680000,0.0,0.0
2007-07-11,442.3014221191406,442.3014221191406,434.74071404872797,442.3014221191406,142950000,0.0,0.0
2007-07-12,438.5208740234375,446.0815787479795,438.5208740234375,438.5208740234375,128580000,0.0,0.0
2007-07-13,442.3014221191406,446.081776154347,434.74071404872797,442.3014221191406,134830000,0.0,0.0
2007-07-16,434.7408142089844,446.08187892747964,434.7408142089844,434.7408142089844,60520000,0.0,0.0
2007-07-17,446.08166503906256,449.8620181326139,434.7406057584084,446.0816650390625,99710000,0.0,0.0
2007-07-18,446.08166503906256,446.08166503906256,442.30131194551115,446.0816650390625,113990000,0.0,0.0
2007-07-19,449.862060546875,453.64241399684875,442.3013536469275,449.862060546875,82300000,0.0,0.0
2007-07-20,468.763916015625,472.5442701770413,453.64249936995964,468.763916015625,321640000,0.0,0.0
2007-07-23,464.98354248046877,476.3246044921875,461.2031884765625,472.54425048828125,225720000,0.0,0.0
2007-07-24,476.32452392578125,487.66558401925226,468.76381719680063,476.32452392578125,300160000,0.0,0.0
2007-07-25,472.54422307014465,495.2263457775116,468.7638692855835,483.8852844238281,426390000,0.0,0.0
2007-07-26,483.8853326612903,483.8853326612903,464.98356185420863,468.763916015625,277470000,0.0,0.0
2007-07-27,453.6424590320122,464.9835205078125,446.0817513814787,464.9835205078125,261680000,0.0,0.0
2007-07-30,464.98350925132877,464.98350925132877,453.64244805007684,461.2031555175781,240420000,0.0,0.0
2007-07-31,464.9834638323103,476.32452392578125,461.20311046781995,476.32452392578125,218630000,0.0,0.0
2007-08-01,453.64251708984375,468.76393432617186,449.8621627807617,453.64251708984375,364220000,0.0,0.0
2007-08-02,461.2031555175781,464.98350925132877,438.5210331150743,461.2031555175781,411970000,0.0,0.0
2007-08-03,464.9835205078125,468.7638743330793,453.6424590320122,464.9835205078125,305560000,0.0,0.0
2007-08-06,483.8852844238281,495.2263457775116,468.7638692855835,483.8852844238281,366600000,0.0,0.0
2007-08-07,442.3014221191406,453.64248422475964,442.3014221191406,442.3014221191406,199240000,0.0,0.0
2007-08-08,442.3013975562119,464.9835205078125,442.3013975562119,464.9835205078125,590770000,0.0,0.0
2007-08-09,464.9835205078125,468.7638743330793,453.6424590320122,464.9835205078125,127440000,0.0,0.0
2007-08-10,453.64251708984375,453.64251708984375,442.3014541625977,453.64251708984375,70780000,0.0,0.0
2007-08-13,457.4227600097656,457.4227600097656,446.0816998442342,457.4227600097656,30,0.0,0.0
2007-08-14,449.862060546875,449.862060546875,442.3013536469275,449.862060546875,46050000,0.0,0.0
2007-08-15,419.61932373046875,446.0818036053632,419.61932373046875,419.61932373046875,293230000,0.0,0.0
2007-08-16,412.0586242675781,412.0586242675781,396.9372068632633,412.0586242675781,436690000,0.0,0.0
2007-08-20,423.39959716796875,442.30136489868164,415.8388900756836,423.39959716796875,588010000,0.0,0.0
2007-08-21,419.61932373046875,430.96038653399495,419.61932373046875,419.61932373046875,219250000,0.0,0.0
2007-08-22,434.7408142089844,438.52116911514946,419.619394584324,434.7408142089844,161410000,0.0,0.0
2007-08-23,446.08166503906256,446.08166503906256,434.7406057584084,446.0816650390625,300110000,0.0,0.0
2007-08-24,453.64251708984375,453.64251708984375,434.7407455444336,453.64251708984375,169940000,0.0,0.0
2007-08-27,453.64251708984375,457.4228713989258,449.8621627807617,453.64251708984375,123490000,0.0,0.0
2007-08-28,457.4227600097656,457.4227600097656,449.8620532327447,457.4227600097656,110790000,0.0,0.0
2007-08-29,442.3014221191406,446.081776154347,434.74071404872797,442.3014221191406,347050000,0.0,0.0
2007-08-30,446.08166503906256,453.64237122616527,446.08166503906256,446.0816650390625,119020000,0.0,0.0
2007-08-31,453.64251708984375,457.4228713989258,446.08180847167966,453.64251708984375,176790000,0.0,0.0
2007-09-03,457.4227600097656,461.20311339827606,449.8620532327447,457.4227600097656,70450000,0.0,0.0
2007-09-04,457.4227600097656,457.4227600097656,449.8620532327447,457.4227600097656,51960000,0.0,0.0
2007-09-05,461.2031555175781,461.2031555175781,453.64244805007684,461.2031555175781,123290000,0.0,0.0
2007-09-06,457.4227600097656,457.4227600097656,449.8620532327447,457.4227600097656,40740000,0.0,0.0
2007-09-07,457.4227600097656,457.4227600097656,453.64240662125513,457.4227600097656,50960000,0.0,0.0
2007-09-10,446.08166503906256,449.8620181326139,438.5209588519598,446.0816650390625,242330000,0.0,0.0
2007-09-11,442.3014221191406,446.081776154347,438.5210680839343,442.3014221191406,116400000,0.0,0.0
2007-09-12,442.3014221191406,449.8621301895533,438.5210680839343,442.3014221191406,172750000,0.0,0.0
2007-09-13,449.862060546875,453.64241399684875,442.3013536469275,449.862060546875,100630000,0.0,0.0
2007-09-14,453.64251708984375,453.64251708984375,446.08180847167966,453.64251708984375,47970000,0.0,0.0
2007-09-17,449.862060546875,457.4227674468225,442.3013536469275,449.862060546875,83160000,0.0,0.0
2007-09-18,449.862060546875,449.862060546875,442.3013536469275,449.862060546875,58910000,0.0,0.0
2007-09-19,464.9835205078125,464.9835205078125,457.422812857279,464.9835205078125,227920000,0.0,0.0
2007-09-20,464.9835205078125,480.1049358088796,464.9835205078125,464.9835205078125,277020000,0.0,0.0
2007-09-21,476.32452392578125,476.32452392578125,464.9834638323103,476.32452392578125,100680000,0.0,0.0
2007-09-24,476.3245768547058,483.8852844238281,472.54422307014465,483.8852844238281,100360000,0.0,0.0
2007-09-25,483.88527312992125,491.4459805225763,480.10491943359375,480.10491943359375,91980000,0.0,0.0
2007-09-26,483.8852844238281,483.8852844238281,480.10493063926697,483.8852844238281,27370000,0.0,0.0
2007-09-27,483.8852844238281,491.44599199295044,483.8852844238281,483.8852844238281,73970000,0.0,0.0
2007-09-28,464.9835205078125,487.6656434594131,464.9835205078125,464.9835205078125,136150000,0.0,0.0
2007-10-01,476.32452392578125,476.32452392578125,468.76381719680063,476.32452392578125,41120000,0.0,0.0
2007-10-02,483.8852955426356,491.4460032854893,480.1049416712088,487.6656494140625,201300000,0.0,0.0
2007-10-03,487.6656494140625,502.78706489976986,483.8852955426356,487.6656494140625,377160000,0.0,0.0
2007-10-04,510.34765625,525.469068287037,487.6655381944444,510.34765625,427230000,0.0,0.0
2007-10-05,517.908447265625,521.688800895301,510.3477400062728,517.908447265625,166420000,0.0,0.0
2007-10-08,521.6888427734375,525.4691967065784,514.1281349071558,521.6888427734375,204440000,0.0,0.0
2007-10-09,517.908447265625,521.688800895301,510.3477400062728,517.908447265625,97830000,0.0,0.0
2007-10-10,544.3709716796875,544.3709716796875,517.9084938897028,544.3709716796875,386390000,0.0,0.0
2007-10-11,548.1513671875,548.1513671875,536.8103044181034,548.1513671875,104890000,0.0,0.0
2007-10-17,540.590658674569,548.1513671875,536.8103044181034,548.1513671875,155480000,0.0,0.0
2007-10-18,536.8101196289062,548.1511784943057,533.0297666737731,536.8101196289062,106570000,0.0,0.0
2007-10-19,536.8102585060009,536.8102585060009,514.1281349071558,521.6888427734375,104690000,0.0,0.0
2007-10-22,502.78703701134884,510.3477443348278,495.2263296878699,499.0066833496094,109120000,0.0,0.0
2007-10-23,517.908447265625,517.908447265625,510.3477400062728,517.908447265625,309830000,0.0,0.0
2007-10-24,521.6887972248134,525.4691508278918,502.78702920942163,506.5673828125,211300000,0.0,0.0
2007-10-25,529.2495727539062,533.0299268450055,510.34780229840965,529.2495727539062,168550000,0.0,0.0
2007-10-26,536.8101196289062,551.9315314494388,536.8101196289062,536.8101196289062,142440000,0.0,0.0
2007-10-29,544.3709716796875,555.712033589681,544.3709716796875,544.3709716796875,148270000,0.0,0.0
2007-10-30,544.3708730201199,559.4922861595677,544.3708730201199,551.9315795898438,159540000,0.0,0.0
2007-10-31,551.9315795898438,551.9315795898438,544.3708730201199,551.9315795898438,61460000,0.0,0.0
2007-11-01,559.4923513527684,570.833412528838,555.7119976274118,563.272705078125,273690000,0.0,0.0
2007-11-02,548.1512263049818,567.0529927292915,544.3708730201199,551.9315795898438,132370000,0.0,0.0
2007-11-05,551.9315748948318,551.9315748948318,536.8101618840144,540.5905151367188,86150000,0.0,0.0
2007-11-06,540.590658674569,551.9317214439656,536.8103044181034,548.1513671875,65730000,0.0,0.0
2007-11-07,548.1513671875,555.712075700431,540.590658674569,548.1513671875,108290000,0.0,0.0
2007-11-08,536.810280936105,536.810280936105,517.9085104806082,529.2495727539062,196100000,0.0,0.0
2007-11-09,529.2495727539062,529.2495727539062,517.9085104806082,529.2495727539062,122790000,0.0,0.0
2007-11-12,514.128173828125,517.9085280474494,506.56746538947607,514.128173828125,158460000,0.0,0.0
2007-11-13,514.128156389509,540.5906350272043,514.128156389509,529.2495727539062,293080000,0.0,0.0
2007-11-14,544.3709716796875,548.1513256496853,540.5906177096897,544.3709716796875,189810000,0.0,0.0
2007-11-15,544.3708255391725,544.3708255391725,529.24941371864,536.8101196289062,93360000,0.0,0.0
2007-11-16,529.2495310392311,529.2495310392311,517.9084696598189,525.4691772460938,172050000,0.0,0.0
2007-11-19,525.4690607635068,536.8101196289062,525.4690607635068,536.8101196289062,138110000,0.0,0.0
2007-11-20,536.8102585060009,529.2495506397192,510.34778097401494,521.6888427734375,621610000,0.0,0.0
2007-11-21,517.9083622685185,517.9083622685185,499.0065972222222,510.34765625,346350000,0.0,0.0
2007-11-22,506.5674482073103,529.2495727539062,502.78709411621094,529.2495727539062,176740000,0.0,0.0
2007-11-23,529.2495907054227,536.8102991440717,510.34781960880053,514.128173828125,289710000,0.0,0.0
2007-11-26,521.6888234529564,525.4691772460938,517.9084696598189,525.4691772460938,143940000,0.0,0.0
2007-11-27,514.128173828125,517.9085280474494,510.34781960880053,514.128173828125,114640000,0.0,0.0
2007-11-28,521.6888234529564,525.4691772460938,517.9084696598189,525.4691772460938,183930000,0.0,0.0
2007-11-29,536.8101618840144,540.5905151367188,529.2494553786058,540.5905151367188,322750000,0.0,0.0
2007-11-30,544.7813394036092,544.7813394036092,529.5427005391725,540.9716796875,340790000,5.5,0.0
2007-12-03,540.9716561153017,552.400634765625,537.1619965651939,552.400634765625,281730000,0.0,0.0
2007-12-04,552.400634765625,552.400634765625,544.7813156654095,552.400634765625,392810000,0.0,0.0
2007-12-05,552.400634765625,552.400634765625,544.7813156654095,552.400634765625,248850000,0.0,0.0
2007-12-06,556.2103033897861,567.6392822265625,552.4006437775273,567.6392822265625,550860000,0.0,0.0
2007-12-07,567.6391328938802,575.2584501139323,563.8294742838541,571.4487915039062,451380000,0.0,0.0
2007-12-10,579.068115234375,579.068115234375,567.6391392758018,579.068115234375,135020000,0.0,0.0
2007-12-11,579.068115234375,579.068115234375,571.4487979286596,579.068115234375,166780000,0.0,0.0
2007-12-12,560.0197485846443,571.4487230455553,560.0197485846443,563.8294067382812,211110000,0.0,0.0
2007-12-13,563.8296226143037,571.4489418388214,556.2103033897861,567.6392822265625,254490000,0.0,0.0
2007-12-14,563.8294067382812,563.8294067382812,552.4004322773701,563.8294067382812,148890000,0.0,0.0
2007-12-17,556.2104466756184,556.2104466756184,537.1621437072754,548.5911254882812,137280000,0.0,0.0
2007-12-18,537.1618312290736,540.9714896065849,529.5425144740514,533.3521728515625,305740000,0.0,0.0
2007-12-19,537.1620199713908,540.9716796875,529.5427005391725,540.9716796875,212110000,0.0,0.0
2007-12-26,544.7812014209981,560.0198364257812,540.9715426698023,560.0198364257812,214350000,0.0,0.0
2007-12-27,560.019963002045,567.6392822265625,556.2103033897861,567.6392822265625,194980000,0.0,0.0
2007-12-28,567.6393064734054,571.4489662483946,556.2103271484375,556.2103271484375,267210000,0.0,0.0
2007-12-31,556.2103271484375,556.2103271484375,556.2103271484375,556.2103271484375,0,0.0,0.0
2008-01-02,556.2102943157328,556.2102943157328,548.5909752155172,552.400634765625,59000000,0.0,0.0
2008-01-03,544.7813394036092,548.5909991197183,533.3523602552817,540.9716796875,206640000,0.0,0.0
2008-01-04,544.7814648946126,548.5911254882812,537.1621437072754,548.5911254882812,563740000,0.0,0.0
2008-01-07,540.9716796875,540.9716796875,533.3523602552817,540.9716796875,219390000,0.0,0.0
2008-01-08,540.9715238530586,544.781182471742,537.161865234375,537.161865234375,204010000,0.0,0.0
2008-01-09,533.3523370150862,552.400634765625,533.3523370150862,552.400634765625,432790000,0.0,0.0
2008-01-14,548.5911254882812,552.4007860819498,537.1621437072754,548.5911254882812,257530000,0.0,0.0
2008-01-15,548.5909991197183,548.5909991197183,533.3523602552817,540.9716796875,156320000,0.0,0.0
2008-01-16,529.5425689254981,533.3522276947464,514.3039338485054,525.73291015625,197000000,0.0,0.0
2008-01-17,525.73291015625,533.3522276947464,506.684616310009,525.73291015625,246910000,0.0,0.0
2008-01-18,514.3039338485054,525.73291015625,502.8749575407608,525.73291015625,206560000,0.0,0.0
2008-01-21,502.875,518.1136363636364,499.06534090909093,502.875,82860000,0.0,0.0
2008-01-22,487.6363157242064,487.6363157242064,449.53972855825276,480.0169982910156,418480000,0.0,0.0
2008-01-23,495.25574418835174,506.6847229003906,491.4460846176721,506.6847229003906,256240000,0.0,0.0
2008-01-24,506.684616310009,525.73291015625,506.684616310009,525.73291015625,252500000,0.0,0.0
2008-01-25,525.7331619262695,548.5911254882812,525.7331619262695,548.5911254882812,265830000,0.0,0.0
2008-01-28,533.3524831136067,552.4007860819498,529.5428225199381,548.5911254882812,46232500,0.0,2.0
2008-01-29,548.5909090909091,548.5909090909091,533.3522727272727,544.78125,43155000,0.0,0.0
2008-01-30,544.781182471742,544.781182471742,525.7328893783244,537.161865234375,63280000,0.0,0.0
2008-01-31,537.1620199713908,540.9716796875,525.7330408230633,540.9716796875,67277500,0.0,0.0
2008-02-01,544.7813394036092,544.7813394036092,533.3523602552817,540.9716796875,70682500,0.0,0.0
2008-02-04,544.7814648946126,556.2104466756184,544.7814648946126,548.5911254882812,160312500,0.0,0.0
2008-02-05,540.9715909090909,548.5909090909091,540.9715909090909,544.78125,64340000,0.0,0.0
2008-02-06,544.781182471742,537.161865234375,529.542547997008,537.161865234375,21832500,0.0,0.0
2008-02-11,533.3522557168111,540.9715736556227,510.49430190037634,521.9232788085938,45520000,0.0,0.0
2008-02-12,521.9232954545455,521.9232954545455,499.06534090909093,502.875,79762500,0.0,0.0
2008-02-13,510.4942216945969,510.4942216945969,491.4459298403209,499.06524658203125,164620000,0.0,0.0
2008-02-14,506.68464293097054,529.5425967474054,506.68464293097054,521.9232788085938,221150000,0.0,0.0
2008-02-15,510.4942750792572,525.73291015625,510.4942750792572,525.73291015625,114100000,0.0,0.0
2008-02-18,529.5427005391725,544.7813394036092,525.7330408230633,540.9716796875,254127500,0.0,0.0
2008-02-19,544.78125,552.4005681818182,540.9715909090909,544.78125,175582500,0.0,0.0
2008-02-20,548.5911254882812,548.5911254882812,540.971804300944,548.5911254882812,142767500,0.0,0.0
2008-02-21,548.5910075984589,556.2103271484375,544.7813478234696,556.2103271484375,246070000,0.0,0.0
2008-02-22,548.5911254882812,556.2104466756184,548.5911254882812,548.5911254882812,87932500,0.0,0.0
2008-02-25,552.4005189233897,560.0198364257812,548.5908601721939,560.0198364257812,161785000,0.0,0.0
2008-02-26,560.0199869234268,560.0199869234268,552.4006673734482,556.2103271484375,74787500,0.0,0.0
2008-02-27,556.2102272727273,560.0198863636364,540.9715909090909,544.78125,98052500,0.0,0.0
2008-02-28,540.9716796875,540.9716796875,533.3523602552817,540.9716796875,78697500,0.0,0.0
2008-02-29,537.1619318181819,544.78125,533.3522727272727,544.78125,239882500,0.0,0.0
2008-03-03,533.3522066156916,548.5908410904256,525.7328893783244,537.161865234375,220445000,0.0,0.0
2008-03-04,540.971804300944,548.5911254882812,529.5428225199381,548.5911254882812,99600000,0.0,0.0
2008-03-05,552.400634765625,552.400634765625,537.1619965651939,552.400634765625,145715000,0.0,0.0
2008-03-06,552.4006588358275,552.4006588358275,537.1620199713908,540.9716796875,47957500,0.0,0.0
2008-03-10,525.7328829319357,533.3522000758768,506.6845900720829,529.5425415039062,104792500,0.0,0.0
2008-03-11,518.1137084960938,521.9233681173886,506.6847296322093,518.1137084960938,136135000,0.0,0.0
2008-03-12,533.3522066156916,537.161865234375,525.7328893783244,537.161865234375,84707500,0.0,0.0
2008-03-13,525.7330277386834,533.352346981273,510.49438925350415,518.1137084960938,169525000,0.0,0.0
2008-03-14,518.1135384363073,518.1135384363073,495.2555882111761,499.06524658203125,94057500,0.0,0.0
2008-03-17,487.636456144958,487.636456144958,441.9205383813682,453.3495178222656,306787500,0.0,0.0
2008-03-18,457.1591776358981,460.9688374495306,430.4915589404707,453.3495178222656,135127500,0.0,0.0
2008-03-19,468.5879695415497,487.6362609863281,449.53967809677124,487.6362609863281,269415000,0.0,0.0
2008-03-24,472.3976808578249,480.0169982910156,460.96870470803884,480.0169982910156,54520000,0.0,0.0
2008-03-25,483.826657007611,487.6363157242064,472.3976808578249,480.0169982910156,236615000,0.0,0.0
2008-03-26,476.20733957442025,483.826657007611,472.3976808578249,480.0169982910156,112637500,0.0,0.0
2008-03-27,476.2073364257813,476.2073364257813,464.7783603515625,476.20733642578125,175682500,0.0,0.0
2008-03-28,472.39766376201925,495.25561523437506,472.39766376201925,495.255615234375,141785000,0.0,0.0
2008-03-31,487.63629807692314,502.874932391827,483.82663949819715,495.255615234375,208330000,0.0,0.0
2008-04-01,495.25559456117696,499.0652529808783,464.77832720356605,472.39764404296875,182272500,0.0,0.0
2008-04-02,480.01692609089173,483.82658423447026,464.7782935165777,468.58795166015625,99405000,0.0,0.0
2008-04-03,472.3975083532412,472.3975083532412,449.53956440066503,460.9685363769531,175502500,0.0,0.0
2008-04-04,464.77837235798205,491.44598388671875,438.11076082924535,491.44598388671875,210140000,0.0,0.0
2008-04-07,480.01699723868535,480.01699723868535,438.11075144800645,441.92041015625,366425000,0.0,0.0
2008-04-08,438.11071075169383,438.11071075169383,422.8720773342436,430.49139404296875,135675000,0.0,0.0
2008-04-09,426.68172496448864,430.4913832231002,411.4430919300426,419.0624084472656,187262500,0.0,0.0
2008-04-10,411.44314049030174,445.73006886449355,407.6334817820582,441.92041015625,186030000,0.0,0.0
2008-04-11,449.5397275727371,453.34938628098064,438.11075144800645,441.92041015625,225492500,0.0,0.0
2008-04-14,430.4913975230435,434.3010559082031,422.8720807527241,434.3010559082031,102550000,0.0,0.0
2008-04-15,438.1107278597557,449.5397033691406,434.30106935662735,449.5397033691406,81452500,0.0,0.0
2008-04-16,453.3493749899942,464.77835083007807,449.5397163766329,464.7783508300781,117947500,0.0,0.0
2008-04-17,472.3976808578249,480.0169982910156,464.77836342463416,480.0169982910156,205577500,0.0,0.0
2008-04-18,483.82663949819715,499.065273813101,480.01698091947117,495.255615234375,207367500,0.0,0.0
2008-04-21,502.87489042507383,506.68454868586986,472.3976243387057,483.82659912109375,155187500,0.0,0.0
2008-04-22,480.017106628418,480.017106628418,449.53983001708986,457.1591491699219,105810000,0.0,0.0
2008-04-23,457.1591776358981,460.9688374495306,445.7301981950007,453.3495178222656,88570000,0.0,0.0
2008-04-24,460.9688087463379,460.9688087463379,449.53983001708986,457.1591491699219,79300000,0.0,0.0
2008-04-25,453.34936187226896,453.34936187226896,441.920386362884,449.5397033691406,68750000,0.0,0.0
2008-04-28,449.53968944884184,449.53968944884184,426.68173913788377,434.3010559082031,41755000,0.0,0.0
2008-04-29,441.9203527727698,453.3493274134448,438.1106945592114,445.7300109863281,57597500,0.0,0.0
2008-04-30,441.92051086425784,457.1591491699219,438.1108512878418,457.1591491699219,60267500,0.0,0.0
2008-05-05,480.0169982910156,487.6363157242064,476.20733957442025,480.0169982910156,105005000,0.0,0.0
2008-05-06,483.826657007611,495.2556331573971,476.20733957442025,480.0169982910156,119735000,0.0,0.0
2008-05-07,480.0169408602977,483.82659912109375,472.3976243387057,483.82659912109375,42477500,0.0,0.0
2008-05-08,480.0169408602977,491.4459156426858,476.20728259950175,483.82659912109375,102915000,0.0,0.0
2008-05-09,483.826657007611,487.6363157242064,476.20733957442025,480.0169982910156,31062500,0.0,0.0
2008-05-12,472.3976243387057,483.82659912109375,472.3976243387057,483.82659912109375,37305000,0.0,0.0
2008-05-13,487.6362609863281,495.2555775642395,483.82660269737244,487.6362609863281,99812500,0.0,0.0
2008-05-14,483.8266538085938,483.8266538085938,472.397677734375,476.20733642578125,84685000,0.0,0.0
2008-05-15,487.6362573818898,487.6362573818898,480.0169408602977,483.82659912109375,19942500,0.0,0.0
2008-05-16,487.63631250000003,487.63631250000003,472.397677734375,476.20733642578125,34087500,0.0,0.0
2008-05-21,468.5880094434394,468.5880094434394,457.1590336033555,464.7783508300781,128967500,0.0,0.0
2008-05-22,460.9685363769531,460.9685363769531,453.3492217260944,460.9685363769531,92730000,0.0,0.0
2008-05-23,460.9686438405616,464.77830205411993,441.9203527727698,445.7300109863281,85275000,0.0,0.0
2008-05-26,434.3011198624321,445.7300967009171,434.3011198624321,438.11077880859375,113152500,0.0,0.0
2008-05-27,426.6818542480469,438.1108324868339,422.8721948351179,426.6818542480469,127025000,0.0,0.0
2008-05-28,426.6818542480469,430.4915136609759,419.0625354221889,426.6818542480469,117847500,0.0,0.0
2008-05-29,426.6818542480469,430.4915136609759,419.0625354221889,426.6818542480469,181555000,0.0,0.0
2008-05-30,430.4914800970404,430.4914800970404,422.8721618652344,422.8721618652344,60180000,0.0,0.0
2008-06-02,426.6818542480469,430.4915136609759,422.8721948351179,426.6818542480469,71402500,0.0,0.0
2008-06-03,415.2527770996094,422.8720941106114,411.4431185941084,415.2527770996094,146997500,0.0,0.0
2008-06-04,415.25283243054537,419.06249144366967,407.6335144042969,407.6335144042969,63477500,0.0,0.0
2008-06-05,407.6334869949906,415.25280450891563,403.82382823802806,411.4431457519531,166987500,0.0,0.0
2008-06-06,419.0624356051104,419.0624356051104,411.4431185941084,415.2527770996094,111212500,0.0,0.0
2008-06-09,396.204537364924,407.6335144042969,396.204537364924,407.6335144042969,77522500,0.0,0.0
2008-06-10,411.4431394181162,411.4431394181162,384.77552852990493,403.8238220214844,124242500,0.0,0.0
2008-06-11,403.8238188244047,407.6334774925595,396.2045014880952,400.01416015625,76855000,0.0,0.0
2008-06-12,388.5851841517857,400.01416015625,388.5851841517857,400.01416015625,112672500,0.0,0.0
2008-06-13,406.0264892578125,409.9305901160607,398.2182875413161,406.0264892578125,58812500,12.7,0.0
2008-06-16,398.2183837890625,413.8347909964767,398.2183837890625,398.2183837890625,53297500,0.0,0.0
2008-06-17,390.4101257324219,398.21832824707036,386.50602447509766,390.4101257324219,102620000,0.0,0.0
2008-06-18,390.4101257324219,390.4101257324219,382.60192321777345,390.4101257324219,66712500,0.0,0.0
2008-06-19,386.5059509277344,390.410051442156,378.6977498988913,386.5059509277344,86967500,0.0,0.0
2008-06-20,386.5059509277344,390.410051442156,382.60185041331283,386.5059509277344,71782500,0.0,0.0
2008-06-23,366.9855041503906,382.60190858232215,363.08140304240777,366.9855041503906,131415000,0.0,0.0
2008-06-24,363.0814208984375,366.98552219842065,355.2732182984711,363.0814208984375,191915000,0.0,0.0
2008-06-25,370.8896179199219,370.8896179199219,359.1773141961349,370.8896179199219,139435000,0.0,0.0
2008-06-26,378.69775390625,382.60185446198454,370.8895527947809,378.69775390625,253072500,0.0,0.0
2008-06-27,366.9855041503906,374.7937063663564,363.08140304240777,366.9855041503906,103580000,0.0,0.0
2008-06-30,386.5059509277344,386.5059509277344,370.88954887004815,386.5059509277344,119597500,0.0,0.0
2008-07-01,402.1224365234375,409.9306391743781,390.4101325470267,402.1224365234375,139017500,0.0,0.0
2008-07-02,402.1224365234375,421.6429431507889,402.1224365234375,402.1224365234375,161507500,0.0,0.0
2008-07-03,409.93048095703125,409.93048095703125,386.5058820452009,409.93048095703125,132317500,0.0,0.0
2008-07-04,406.0264892578125,417.7387918325571,406.0264892578125,406.0264892578125,91017500,0.0,0.0
2008-07-07,406.0264892578125,409.9305901160607,390.4100858248197,406.0264892578125,23840000,0.0,0.0
2008-07-08,402.12243236194956,429.4511413574219,398.2183310768821,429.4511413574219,216222500,0.0,0.0
2008-07-09,445.0674743652344,445.0674743652344,429.4510717559279,445.0674743652344,163502500,0.0,0.0
2008-07-10,433.3552551269531,445.0675593195735,425.5470523318729,433.3552551269531,74302500,0.0,0.0
2008-07-11,437.2593078613281,437.2593078613281,425.5470049721854,437.2593078613281,33247500,0.0,0.0
2008-07-14,437.2593078613281,441.1634088243757,425.5470049721854,437.2593078613281,25897500,0.0,0.0
2008-07-15,409.93048095703125,429.4509800502232,409.93048095703125,409.93048095703125,42710000,0.0,0.0
2008-07-16,413.8346862792969,429.4510895351194,406.0264846513856,413.8346862792969,99762500,0.0,0.0
2008-07-17,413.8346862792969,429.4510895351194,413.8346862792969,413.8346862792969,69755000,0.0,0.0
2008-07-18,417.7388000488281,429.4511028539355,413.83469911379234,417.7388000488281,54415000,0.0,0.0
2008-07-21,437.2593078613281,441.1634088243757,425.5470049721854,437.2593078613281,107580000,0.0,0.0
2008-07-22,441.1634826660156,441.1634826660156,429.45117781647537,441.1634826660156,23800000,0.0,0.0
2008-07-23,452.875732421875,456.7798335634429,445.0675301387392,452.875732421875,192637500,0.0,0.0
2008-07-24,452.8756883965164,484.1084944928279,452.8756883965164,476.30029296875,250862500,0.0,0.0
2008-07-25,460.6839294433594,468.4921316373146,448.9716261524265,460.6839294433594,80612500,0.0,0.0
2008-07-28,464.5880432128906,464.5880432128906,460.68394200942095,464.5880432128906,35960000,0.0,0.0
2008-07-29,468.4920959472656,472.3961967468262,452.8756927490235,468.4920959472656,66225000,0.0,0.0
2008-07-31,472.3961486816406,488.012550290951,468.492048279313,472.3961486816406,104527500,0.0,0.0
2008-08-01,456.7798767089844,472.3962827503172,456.7798767089844,456.7798767089844,49625000,0.0,0.0
2008-08-04,468.4920959472656,468.4920959472656,452.8756927490235,468.4920959472656,39932500,0.0,0.0
2008-08-05,468.4920959472656,476.30029754638673,460.6838943481445,468.4920959472656,60995000,0.0,0.0
2008-08-06,472.3961486816406,484.1084498886234,468.492048279313,472.3961486816406,78732500,0.0,0.0
2008-08-07,472.3961486816406,484.1084498886234,468.492048279313,472.3961486816406,94050000,0.0,0.0
2008-08-08,460.6839294433594,472.39623273429225,456.77982834638175,460.6839294433594,29585000,0.0,0.0
2008-08-11,464.5880432128906,472.39624561983,460.68394200942095,464.5880432128906,34925000,0.0,0.0
2008-08-12,464.58801460266113,468.49211556570873,437.2593078613281,437.2593078613281,40422500,0.0,0.0
2008-08-13,437.25928955078126,468.4920959472656,437.25928955078126,468.4920959472656,44947500,0.0,0.0
2008-08-14,460.6839294433594,476.3003338312699,452.8757272494041,460.6839294433594,38817500,0.0,0.0
2008-08-15,456.77991764719894,480.20452880859375,456.77991764719894,480.20452880859375,124050000,0.0,0.0
2008-08-19,464.5880432128906,484.10854923023896,464.5880432128906,464.5880432128906,71922500,0.0,0.0
2008-08-20,464.5880432128906,472.39624561983,464.5880432128906,464.5880432128906,51162500,0.0,0.0
2008-08-21,460.6839294433594,472.39623273429225,460.6839294433594,460.6839294433594,46097500,0.0,0.0
2008-08-22,456.7798767089844,468.492181239984,456.7798767089844,456.7798767089844,27120000,0.0,0.0
2008-08-25,476.30029296875,476.30029296875,460.68388992059425,476.30029296875,20980000,0.0,0.0
2008-08-26,460.6839294433594,468.4921316373146,460.6839294433594,460.6839294433594,17255000,0.0,0.0
2008-08-27,460.6838856358682,484.1084899902344,460.6838856358682,484.1084899902344,104745000,0.0,0.0
2008-08-28,491.9166564941406,499.724857390873,484.10845559740824,491.9166564941406,151962500,0.0,0.0
2008-08-29,495.8209838867188,507.53329059270425,491.91688165139027,495.82098388671875,89802500,0.0,0.0
